09567967,2000-05-10,UTL,REGULAR,FRECH,KARL,D,62612,2876,235,449000,8320,None,380048-79,250,10jan2007 00:00:00,9200,2003-11-21,,,,,6491221,2002-12-10,,ISS,SECURITY DOCUMENTS,1,0
09566539,2000-05-08,UTL,REGULAR,SPECTOR,DAVID,N,83263,2873,359,719000,5763,21874,49817(551),250,13jun2014 00:00:00,9200,2002-05-17,,,,,6392819,2002-05-21,,ISS,OBJECTIVE LENS AND FABRICATION METHOD THEREOF,0,0
09560654,2000-04-27,UTL,REGULAR,CHERVINSKY,BORIS,LEO,68297,2835,361,697000,4381,24209,P-4682,250,16nov2009 00:00:00,9200,2001-10-12,,,,,6304445,2001-10-16,,ISS,Fan heat sink and method,0,0
09559500,2000-04-27,UTL,REGULAR,HENDERSON,MARK,T,76668,3722,412,019000,2127,None,CEL.100C2XC1D1,150,22mar2001 00:00:00,e,,,,,,6213703,2001-04-10,,ISS,Electronic bookstore vending machine,1,0
09555873,2000-06-08,UTL,REGULAR,SANDERS,KRIELLION,ANTIONETTE,85028,1714,524,100000,2146,26474,48661,150,26mar2003 00:00:00,9200,2008-10-02,,,,,6548580,2003-04-15,,ISS,USE OF STERICALLY HINDERED AMINES OR STABILISED ETHYLENE POLYMERS IN THE PRODUCTION OF PLASTIC BODIES FOR STORAGE AND TRANSPORT OF VEGETABLE OIL ESTERS,0,0
09555380,2000-07-10,UTL,REGULAR,RADA,ALEX,P,92237,3713,463,002000,2194,25944,106316,150,01nov2001 00:00:00,9200,2001-11-16,,,,,6319119,2001-11-20,,ISS,Game machine and information storage medium,0,0
09551647,2000-04-18,UTL,REGULAR,ARTHUR JEANGLAUDE,GERTRUDE,,59551,3661,701,037000,1998,25944,106015,250,03may2006 00:00:00,9200,2005-08-10,,,,,6366841,2002-04-02,,ISS,DAMPING FORCE CONTROL DEVICE AND METHOD,0,0
09551064,2000-04-18,UTL,REGULAR,PHILOGENE,PEDRO,,71354,3732,606,069000,2202,94507,LOR0301,150,10oct2002 00:00:00,9200,2008-01-31,,,,,6471706,2002-10-29,,ISS,RESORBABLE BONE DISTRACTOR AND METHOD,0,0
09550742,2000-04-17,UTL,REGULAR,BEHREND,HARVEY,E,63243,3641,376,272000,9634,535,21430,150,14jun2001 00:00:00,9200,2001-07-09,,,,,6256363,2001-07-03,,ISS,STORAGE/TRANSPORT CONTAINER FOR SPENT NUCLEAR-FUEL ELEMENTS,1,0
09547107,2000-04-11,UTL,REGULAR,PIERCE,JEREMY,R,74680,1771,442,059000,3691,10291,010291,161,19may2003 00:00:00,9200,2008-01-02,,,,,,,2002-12-27,ABN,"Vehicle headliner including a polyurethane substrate and multi-layered laminate, and method of making the same",0,0
09546375,2000-04-10,UTL,REGULAR,WEEKS,GLORIA,R,75662,3721,053,557000,2304,None,,250,09apr2012 00:00:00,9200,2011-06-06,,,,,6701696,2004-03-09,,ISS,PACKAGING MACHINE OF THE TUNNEL TYPE FOR CARRYING OUT PACKAGING WITH A HEAT-SHRINKABLE FILM,1,0
09545319,2000-04-07,UTL,REGULAR,CHOE,HENRY,,68203,2842,330,149000,9592,None,GA-4779,250,27sep2013 00:00:00,9200,2004-10-21,,,,,6285255,2001-09-04,,ISS,Adaptive compensation for carrier signal phase distortion,0,0
09539892,2000-03-31,UTL,REGULAR,KINKEAD,ARNOLD,M,70160,2817,331,057000,9533,None,49657-657,150,22jan2004 00:00:00,9200,2006-05-16,US20020021179A1,2002-02-21,,,6690241,2004-02-10,,ISS,RING OSCILLATOR HAVING VARIABLE CAPACITANCE CIRCUITS FOR FREQUENCY ADJUSTMENT,0,0
09537952,2000-03-28,UTL,REGULAR,GESESSE,TILAHUN,,94671,2685,455,457000,7650,59796,,150,31jul2003 00:00:00,9200,2013-03-22,,,,,6609005,2003-08-19,,ISS,A SYSTEM AND METHOD FOR DISPLAYING THE LOCATION OF A WIRELESS COMMUNICATIONS DEVICE,0,0
09531574,2000-03-21,UTL,REGULAR,MARC-COLEMAN,MARTHE,Y,63738,3661,701,210000,7228,37583,N0042US,150,06aug2001 00:00:00,9200,2008-03-03,,,,,6278942,2001-08-21,,ISS,Method and system for providing routing guidance,0,0
11554343,2006-10-30,UTL,REGULAR,NELSON,LINDSAY,ANN,84046,1766,528,010000,5274,22850,298430US0,161,19may2011 00:00:00,e,,US20080170896A1,2008-07-17,,,,,2011-02-15,ABN,"RELEASE-PROMOTING AGENT, FIXING DEVICE, AND IMAGE FORMING APPARATUS",0,0
11552360,2006-10-24,UTL,REGULAR,WILLIAMS,HEZRON,,64011,2856,073,031070,1926,33401,028080-0225,250,02may2014 00:00:00,e,,US20080178658A1,2008-07-31,,,7690241,2010-04-06,,ISS,PRE-CONCENTRATOR FOR TRACE GAS ANALYSIS,1,0
11549121,2006-10-13,UTL,REGULAR,BROWN,MICHAEL,A,79881,3772,602,016000,6451,27765,QSIP0018USA,250,28jun2013 00:00:00,e,,US20070129659A1,2007-06-07,,,7540849,2009-06-02,,ISS,HINGE POSITIONING STRUCTURE,1,0
11547813,2006-10-05,UTL,REGULAR,KWON,JOHN,,92276,3747,701,104000,8003,22116,2003P19477WOUS,150,23jan2008 00:00:00,e,,US20070213918A1,2007-09-13,,,7328689,2008-02-12,,ISS,METHOD FOR MONITORING A FUEL SUPPLY PERTAINING TO AN INTERNAL COMBUSTION ENGINE,0,0
11543999,2006-10-06,UTL,REGULAR,BOLDEN,ELIZABETH,A,59706,1793,501,064000,6592,23117,JAR-3691-1125,150,24jun2009 00:00:00,e,,US20080085827A1,2008-04-10,,,7560402,2009-07-14,,ISS,CLEAR GLASS COMPOSITION,0,0
11540752,2006-10-02,UTL,REGULAR,WARREN,MATTHEW,E,62205,2815,257,295000,1321,20277,071971-0752,161,14oct2008 00:00:00,e,,US20070161126A1,2007-07-12,,,,,2008-07-08,ABN,Ferroelectric capacitor and method for fabricating the same,0,0
11536240,2006-09-28,UTL,REGULAR,GELIN,JEAN,ALLAND,92015,2617,455,434000,8735,22917,PATCML03572STARS-US-ORG,150,07jan2009 00:00:00,e,,US20080039105A1,2008-02-14,,,7483700,2009-01-27,,ISS,METHOD AND APPARATUS FOR DETERMINING APPROPRIATE CHANNELS FOR COMMUNICATION,0,0
11532026,2006-09-14,UTL,REGULAR,CROUCH,DEBORAH,,97603,1632,800,024000,2137,26211,21593-002002,150,15oct2008 00:00:00,e,,US20070033667A1,2007-02-08,,,7446240,2008-11-04,,ISS,METHOD FOR THE PRODUCTION OF PORCINE NUCLEAR TRANSFER EMBRYOS,1,0
11530341,2006-09-08,UTL,REGULAR,NGUYEN,HIEP,T,99022,2187,711,170000,9457,33558,POU920060149US1,150,18mar2009 00:00:00,e,,US20080065786A1,2008-03-13,,,7516293,2009-04-07,,ISS,INCREASED PERFORMANCE USING MIXED MEMORY TYPES,0,0
11529305,2006-09-29,UTL,REGULAR,MORLAN,ROBERT,M,75395,2475,370,395500,7378,51204,10X-454/WM41245US,150,09mar2011 00:00:00,e,,US20080080503A1,2008-04-03,,,7916736,2011-03-29,,ISS,SYSTEM AND METHOD FOR TRANSLUCENT BRIDGING,0,0
11528093,2006-09-26,UTL,REGULAR,CHEN,BRET,P,76447,1715,427,248100,6352,None,MS-002 P1.E C1,161,19aug2010 00:00:00,e,,US20070020392A1,2007-01-25,,,,,2010-05-04,ABN,Functional organic based vapor deposited coatings adhered by an oxide layer,0,0
11527854,2006-09-27,UTL,REGULAR,LE,NHAN,T,62721,2618,455,101000,5378,51472,BP5136,150,19aug2009 00:00:00,e,,US20070111676A1,2007-05-17,,,7587222,2009-09-08,,ISS,BASEBAND / RFIC INTERFACE FOR HIGH THROUGHPUT MIMO COMMUNICATIONS,0,0
11514682,2006-08-31,UTL,REGULAR,PAN,YUWEN,,93841,2618,455,041200,4507,52531,128032,161,03aug2009 00:00:00,e,,US20070077888A1,2007-04-05,,,,,2009-03-13,ABN,Reflective communication using radio-frequency devices,0,0
11514143,2006-09-01,UTL,REGULAR,TOLEDO,FERNANDO,L,73458,2895,257,209000,4918,466,8074-1184,150,28oct2009 00:00:00,e,,US20070052063A1,2007-03-08,,,7619264,2009-11-17,,ISS,SEMICONDUCTOR DEVICE,0,0
11513076,2006-08-31,UTL,REGULAR,SHAPIRO,LEONID,,97164,2629,345,163000,3384,4586,MR2349-1408,150,27apr2011 00:00:00,e,,US20080055250A1,2008-03-06,,,7944434,2011-05-17,,ISS,MOUSE WITH GAIN WEIGHT MEANS,1,0
11512287,2006-08-30,UTL,REGULAR,LINDON,BRENT,R,92994,2485,375,240240,1764,4586,MR3387-94,150,18jan2012 00:00:00,e,,US20080056355A1,2008-03-06,,,8111756,2012-02-07,,ISS,METHOD FOR REDUCING COMPUTATIONAL COMPLEXITY OF VIDEO COMPRESSION STANDARD,1,0
11512050,2006-08-28,UTL,REGULAR,ALGIBHAH,HAMZA,N,99640,2448,709,250000,9892,23524,088245-6642,161,30sep2014 00:00:00,e,,US20070067046A1,2007-03-22,,,,,2014-03-14,ABN,Method and system for communicating an information packet through multiple networks,0,0
11509710,2006-08-25,UTL,REGULAR,CHON,PETER,,95296,2622,348,294000,5310,45374,M4065.1326/P1326,150,08jun2011 00:00:00,e,,US20080049133A1,2008-02-28,,,7969490,2011-06-28,,ISS,"METHOD, APPARATUS, AND SYSTEM PROVIDING AN IMAGER WITH PIXELS HAVING EXTENDED DYNAMIC RANGE",0,0
11508166,2006-08-23,UTL,REGULAR,RODRIGUEZ,ARMANDO,,96778,2828,372,050110,1926,21839,1030681-001003,150,28jan2009 00:00:00,e,,US20070147455A1,2007-06-28,,,7492802,2009-02-17,,ISS,END PUMPING VERTICAL EXTERNAL CAVITY SURFACE EMITTING LASER APPARATUS,0,0
11507294,2006-08-21,UTL,REGULAR,TRAN,THIEN,S,64466,3742,219,121690,9353,22928,SP06-097,161,07feb2011 00:00:00,e,,US20080041833A1,2008-02-21,,,,,2010-10-14,ABN,Thermal tensioning during thermal edge finishing,0,0
11504809,2006-08-16,UTL,REGULAR,HAMILTON,CYNTHIA,,63213,1795,430,270100,4130,23552,70020.0078US01,161,20may2008 00:00:00,e,,US20070042292A1,2007-02-22,,,,,2008-01-17,ABN,Radiation sensitive resin composition,0,0
11503238,2006-08-11,UTL,REGULAR,WANG,ALBERT,C,78437,2115,713,001000,1343,86942,5760-40201,150,08aug2012 00:00:00,e,,,,,,8255675,2012-08-28,,ISS,SYSTEM AND METHOD FOR STORAGE MANAGEMENT OF FILE SYSTEM CONFIGURATION DATA,0,0
11502906,2006-08-11,UTL,REGULAR,RAHMAN,MAHFUZUR,,75852,2438,713,155000,1379,85853,TA-005,150,15jan2014 00:00:00,e,,,,,,8645683,2014-02-04,,ISS,Verified navigation,1,0
11502597,2006-08-10,UTL,REGULAR,GOORAY,MARK,A,88905,2199,717,139000,7821,78792,GOOGLE 3.0-781 CON CON,150,11dec2013 00:00:00,e,,US20070089100A1,2007-04-19,,,8621432,2013-12-31,,ISS,Visually oriented computer implemented application development system utilizing standardized objects and multiple views,0,0
11500237,2006-08-07,UTL,REGULAR,NOLAN,JASON,MICHAEL,66042,1626,548,400000,3641,28509,09-0296-1-C1,161,02sep2008 00:00:00,e,,US20060270671A1,2006-11-30,,,,,2008-05-15,ABN,"Substituted 3-amino-thieno[2,3-b] pyridine-2-carboxylic acid amide compounds and processes for preparing and their uses",0,0
11496356,2006-07-31,UTL,REGULAR,LI,SHI,K,75977,2613,398,135000,5443,23370,44471/332043,250,28oct2016 00:00:00,e,,US20060263093A1,2006-11-23,,,7430374,2008-09-30,,ISS,TRANSCEIVER SUITABLE FOR DATA COMMUNICATIONS BETWEEN WEARABLE COMPUTERS,0,0
11493555,2006-07-27,UTL,REGULAR,BEHRINGER,LUTHER,G,77754,3766,607,009000,9320,4586,MR3065-11/DIV1,161,30sep2009 00:00:00,e,,US20070027397A1,2007-02-01,,,,,2009-05-27,ABN,System for patient alerting associated with a cardiac event,0,0
11493155,2006-07-26,UTL,REGULAR,NORTHINGTON DAVI,ZINNA,,99721,1625,514,352000,8386,25666,SERVIER 501,250,16jul2012 00:00:00,e,,US20070027192A1,2007-02-01,,,7388022,2008-06-17,,ISS,"POLYSUBSTITUTED 1,1-PYRIDYLAMINOCYCLOPROPANAMINE COMPOUNDS",0,0
11492382,2006-07-25,UTL,REGULAR,BRASE,SANDRA,L,95286,2852,399,049000,6834,23623,TIPFP118US,250,27sep2013 00:00:00,e,,US20080025741A1,2008-01-31,,,7583908,2009-09-01,,ISS,IMAGE FORMING APPARATUS USING AN ELECTROPHOTOGRAPHIC PROCESS AND IMAGE FORMING METHOD,0,0
11491927,2006-07-25,UTL,REGULAR,PATEL,RAJNIKANT,B,95274,2838,363,021140,6798,38209,101-1417,150,17feb2010 00:00:00,e,,US20070025031A1,2007-02-01,,,7675762,2010-03-09,,ISS,MULTI-VOLTAGE POWER SUPPLY,0,0
11491876,2006-07-25,UTL,REGULAR,GUTMAN,HILARY,L,96006,3612,296,180100,5475,38834,062834,150,03feb2010 00:00:00,e,,US20070024086A1,2007-02-01,,,7665795,2010-02-23,,ISS,SIDE-UNDER SPOILER,0,0
11490205,2006-07-21,UTL,REGULAR,PELHAM,JOSEPH,MOORE,95095,3742,219,413000,2870,27896,1654.0002CT2,150,21nov2007 00:00:00,e,,US20070015975A1,2007-01-18,,,7307245,2007-12-11,,ISS,MEDICAL ITEM THERMAL TREATMENT SYSTEMS AND METHOD OF MONITORING MEDICAL ITEMS FOR COMPLIANCE WITH PRESCRIBED REQUIREMENTS,0,0
11490200,2006-07-21,UTL,REGULAR,BEATTY,ROBERT,B,84023,2852,399,054000,2890,21254,H64-209188M/STS NGB.648,150,25aug2010 00:00:00,e,,US20070031167A1,2007-02-08,,,7796905,2010-09-14,,ISS,MULTICOLOR IMAGE FORMING APPARATUS,0,0
11489830,2006-07-20,UTL,REGULAR,CZEKAJ,DAVID,J,84193,2621,375,240280,1503,56639,P-9409-US,161,23jun2010 00:00:00,e,,US20080019398A1,2008-01-24,,,,,2009-11-03,ABN,Clock recovery in wireless media streaming,1,0
11489304,2006-07-18,UTL,REGULAR,PETTITT,JOHN,F,59309,3744,062,612000,9445,None,5645,161,01aug2011 00:00:00,e,,US20080016907A1,2008-01-24,,,,,2011-04-13,ABN,Active gas regenerative liquefier system and method,1,0
11488253,2006-07-18,UTL,REGULAR,RAEVIS,ROBERT,R,92494,2856,073,105000,7137,None,S005-5502 (DIV1),161,16feb2010 00:00:00,e,,US20060254347A1,2006-11-16,,,,,2009-07-07,ABN,Scanning probe device and processing method by scanning probe,0,0
11487758,2006-07-17,UTL,REGULAR,HOEY,ALISSA,L,73520,3765,002,114000,5551,None,P-4105-1,250,01nov2013 00:00:00,e,,,,,,7596814,2009-10-06,,ISS,PATIENT GARMENT AND DRESSING USE THEREOF,1,0
11487523,2006-07-14,UTL,REGULAR,TON,DAVID,,61679,2117,714,715000,5801,58848,PD2017 (ATT 2026),250,11jul2014 00:00:00,e,,US20080052583A1,2008-02-28,,,7739561,2010-06-15,,ISS,METHOD AND APPARATUS FOR MONITORING AN OPTICAL NETWORK SIGNAL,0,0
11486577,2006-07-14,UTL,REGULAR,SAEED,KAMAL,A,75034,1626,428,001310,4937,34947,CH8462/P001 00060,150,31jul2013 00:00:00,e,,US20070020409A1,2007-01-25,,,8512823,2013-08-20,,ISS,Process for preparing metal compounds of an azo compound in the presence of seed crystals,0,0
11485142,2006-07-11,UTL,REGULAR,LY,NGHI,H,81394,2617,370,338000,1623,67521,101-P478/P4218US1,150,05may2010 00:00:00,e,,US20070291710A1,2007-12-20,,,7724716,2010-05-25,,ISS,WIRELESS COMMUNICATION SYSTEM,0,0
11484829,2006-07-11,UTL,REISSUE,NGUYEN,QUYNH,H,98757,2614,379,265020,9952,24628,6065-97709,150,01feb2012 00:00:00,e,,,,,,RE43205,2012-02-21,,ISS,SKILL BASED CHAT FUNCTION IN A COMMUNICATION SYSTEM,0,0
11479765,2006-06-30,UTL,REGULAR,SOROUSH,ALI,,99603,1616,424,401000,1073,27752,10032,161,24may2010 00:00:00,e,,US20070009472A1,2007-01-11,,,,,2010-01-28,ABN,Personal care compositions comprising a non-binding thickener with a metal ion,0,0
11479038,2006-06-30,UTL,REGULAR,PRICE JR,RICHARD,THOMAS,93264,3643,119,028500,9243,None,AMS 06134,161,18jun2010 00:00:00,e,,US20070006808A1,2007-01-11,,,,,2010-03-16,ABN,Cat loft,1,0
11478561,2006-06-28,UTL,REGULAR,NGUYEN,TUNG,X,63069,2829,324,770000,5687,10945,915-007.207,150,13oct2010 00:00:00,e,,US20080001935A1,2008-01-03,,,7825680,2010-11-02,,ISS,COMPONET SUPPLIED WITH AN ANALOG VALUE,0,0
11478324,2006-06-29,UTL,REGULAR,JACKSON,SHAWQUIA,,91443,1626,558,300000,5931,23322,239P006USWO,161,29jul2009 00:00:00,e,,US20080004343A1,2008-01-03,,,,,2009-03-12,ABN,"Stable polymorphs of (E)-N,N-diethyl-2-cyano-3-(3,4-dihydroxy-5-nitrophenyl)acrylamide",0,0
11475278,2006-06-27,UTL,REGULAR,ROGERS,JAMES,WILLIAM,64364,1618,424,078040,2289,23702,P03622,161,23nov2009 00:00:00,e,,US20060292101A1,2006-12-28,,,,,2009-08-21,ABN,In-eye method of cleaning and/or disinfecting silicone hydrogel contact lenses,0,0
11473933,2006-06-23,UTL,REGULAR,MAI,TRI,M,79220,3781,150,138000,8144,None,TS 06116,161,30sep2010 00:00:00,e,,US20070007150A1,2007-01-11,,,,,2010-04-28,ABN,Medication holder,1,0
11472728,2006-06-21,UTL,REGULAR,PE,GEEPY,,62150,2621,348,096000,5336,23623,**MP-0029,161,29jan2010 00:00:00,e,,US20060290887A1,2006-12-28,,,,,2009-07-07,ABN,System and method for increasing efficiency and quality for exposing images on celluloid or other photo sensitive material,0,0
11468420,2006-08-30,UTL,REGULAR,DUFF,DOUGLAS,J,84057,3748,060,599000,4982,None,,161,26oct2009 00:00:00,e,,US20080053087A1,2008-03-06,,,,,2009-05-05,ABN,System and Method for Detecting Impaired Operation of an Internal Combustion Engine Turbocharger,0,0
11463465,2006-08-09,UTL,REGULAR,MENDEZ,MANUEL,A,70172,3763,604,096010,6963,None,624246-023,150,03jun2009 00:00:00,e,,US20070078359A1,2007-04-05,,,7549972,2009-06-23,,ISS,TOOL FOR EXTRACTING VITREOUS SAMPLES FROM AN EYE,1,0
11461230,2006-07-31,UTL,REGULAR,ROSENBAUM,MARK,,70921,3725,241,024190,3320,22885,P07602US00,161,06oct2008 00:00:00,e,,US20080041982A1,2008-02-21,,,,,2008-06-11,ABN,CONSTRUCTION AND DEMOLITION WASTE RECYCLING SYSTEM AND METHOD,1,0
11460814,2006-07-28,UTL,REGULAR,TRAN,CONGVAN,,75110,2617,370,395210,2623,75322,9169-133100-US,150,25aug2010 00:00:00,e,,US20080025317A1,2008-01-31,,,7796605,2010-09-14,,ISS,"APPARATUS, AND ASSOCIATED METHOD, FOR FACILITATING RADIO SUB-SYSTEM SELECTION IN A PACKET RADIO COMMUNICATION SYSTEM",0,0
11458314,2006-07-18,UTL,REGULAR,POLLACK,MELVIN,H,84516,2445,709,204000,8581,99499,0370.1265C,150,03oct2012 00:00:00,e,,US20080022002A1,2008-01-24,,,8296362,2012-10-23,,ISS,METHODS AND APPARATUSES FOR DYNAMICALLY ENFORCING PRIVILEGES FOR USE DURING A DATA COLLABORATION SESSION,0,0
11457419,2006-07-13,UTL,REGULAR,PATEL,BHARAT,C,83380,3724,083,130000,7154,44200,216683-114042,161,04nov2011 00:00:00,e,,US20070034061A1,2007-02-15,,,,,2011-06-07,ABN,ELECTRONIC PAPER CUTTING APPARATUS AND METHOD FOR CUTTING,0,0
11455645,2006-06-20,UTL,REGULAR,BERNSTEIN,ALLISON,,93876,2824,257,316000,1099,22850,292794US2S,161,23jun2008 00:00:00,e,,US20070007582A1,2007-01-11,,,,,2008-03-19,ABN,Semiconductor device including a floating gate electrode having stacked structure,0,0
11455061,2006-06-16,UTL,REGULAR,SELKIN,SAUREL,J,71741,3768,600,427000,9090,95603,"11/455,061_NOMOS",150,14oct2009 00:00:00,e,,US20060285641A1,2006-12-21,,,7613501,2009-11-03,,ISS,"SYSTEM, TRACKER, AND PROGRAM PRODUCT TO FACILITATE AND VERIFY PROPER TARGET ALIGNMENT FOR RADIATION DELIVERY, AND RELATED METHODS",1,0
11449463,2006-06-07,UTL,REGULAR,SISSON,BRADLEY,L,62984,1634,435,006000,7836,72960,FORS-10956,161,13jul2012 00:00:00,e,,US20080131875A1,2008-06-05,,,,,2012-04-11,ABN,Multiplex assays,0,0
11447865,2006-06-07,UTL,REGULAR,O SULLIVAN,PETER,G,99191,1621,514,601000,4400,30678,22116-00026-US1,150,23jul2008 00:00:00,e,,US20070287750A1,2007-12-13,,,7411002,2008-08-12,,ISS,POLYCATIONIC SULFONAMIDES AND USE THEREOF,1,0
11447839,2006-06-07,UTL,REGULAR,HAQ,SHAFIQUL,,82047,1641,436,518000,2943,22850,290558US0DIV,161,05sep2013 00:00:00,e,,US20070059786A1,2007-03-15,,,,,2013-05-07,ABN,Chemiluminescence enhancer,0,0
11446700,2006-06-05,UTL,REGULAR,SINGH,SUNIL,K,67544,3732,433,114000,2171,27542,2387002US1AP,161,23jun2008 00:00:00,e,,US20070287127A1,2007-12-13,,,,,2008-02-27,ABN,Screw retention system for use with a dental instrument,1,0
11444867,2006-05-31,UTL,REGULAR,BRYANT,CHRISTOPHER,D,70633,2178,715,204000,8373,24573,078280-004200US,161,29jan2010 00:00:00,e,,US20070292832A1,2007-12-20,,,,,2009-10-26,ABN,System for visual creation of music,1,0
11439182,2006-05-24,UTL,REGULAR,WILLIAMS,KEVIN,D,98403,2854,400,242000,4829,25944,121611.01,150,30may2007 00:00:00,e,,US20060210343A1,2006-09-21,,,7232268,2007-06-19,,ISS,ROLL SHEET HOLDER AND TAPE PRINTER,0,0
11438386,2006-05-23,UTL,REGULAR,TZENG,FRED,,64106,2627,360,069000,3974,23353,SON-2775/CON2,150,13jun2007 00:00:00,e,,US20060209448A1,2006-09-21,,,7239469,2007-07-03,,ISS,"RECORDING APPARATUS, SERVER APPARATUS, RECORDING METHOD, PROGRAM, AND STORAGE MEDIUM",0,0
11432800,2006-05-11,UTL,REISSUE,SAM,PHIRIN,,70919,2476,370,437000,9721,35690,6057-02701,250,03jun2016 00:00:00,e,,,,,,RE42121,2011-02-08,,ISS,METHOD AND SYSTEM FOR A HIERARCHICAL TRAFFIC SHAPER,0,0
11429358,2006-05-08,UTL,REGULAR,LU,SHIRLEY,,77307,2612,340,426100,3186,None,S5P6001-6041PIAUS,150,23jul2008 00:00:00,e,,US20070257784A1,2007-11-08,,,7411484,2008-08-12,,ISS,STEERING WHEEL LOCK HAVING AN ULTRASONIC-WAVE ALARM SYSTEM,1,0
11425286,2006-06-20,UTL,REGULAR,HAGAN,SEAN,P,67910,2828,372,021000,9001,27049,128444,150,29sep2010 00:00:00,e,,US20060285076A1,2006-12-21,,,7817689,2010-10-19,,ISS,"LASER SOURCE DEVICE, DISPLAY DEVICE, AND PROJECTOR",0,0
11420877,2006-05-30,UTL,REGULAR,CHANG,CHARLES,S,69885,2883,349,155000,1748,54072,70404.99/MR,150,26oct2011 00:00:00,e,,US20060285060A1,2006-12-21,,,8059252,2011-11-15,,ISS,LIQUID CRYSTAL DISPLAY DEVICE AND MANUFACTURING METHOD THEREOF,0,0
11420573,2006-05-26,UTL,REGULAR,LATHAM,SAEEDA,MONEE,89807,1782,426,548000,1243,27777,MSP5061USNP,161,07jun2010 00:00:00,e,,US20070275146A1,2007-11-29,,,,,2010-02-25,ABN,METHOD OF AND DEVICE FOR DELIVERING AN ACTIVE COMPONENT TO A LIQUID FOODSTUFF,0,0
11419584,2006-05-22,UTL,REGULAR,HUFTY,JOHN,PAGE,80844,3747,123,519000,9598,59582,MPC 0109 PUS,250,22jan2016 00:00:00,e,,US20070283937A1,2007-12-13,,,7311088,2007-12-25,,ISS,PASSIVE EVAPORATIVE EMISSION CONTROL MODULE,0,0
11417107,2006-05-04,UTL,REGULAR,LANE,GREGORY,A,81684,2438,380,043000,7847,89951,13210-P4293US00 (21558),150,04sep2013 00:00:00,e,,US20070258584A1,2007-11-08,,,8542824,2013-09-24,,ISS,SYSTEM AND METHOD FOR PROCESSING MESSAGES WITH ENCRYPTABLE MESSAGE PARTS,0,0
11416450,2006-05-02,UTL,REGULAR,WEAVER,SUE,A,70946,3781,215,044000,4795,24106,2133-1,161,11may2009 00:00:00,e,,US20070257001A1,2007-11-08,,,,,2009-01-08,ABN,Bottle,1,0
11413450,2006-04-28,UTL,REGULAR,KOCH,GEORGE,R,63842,1745,118,684000,1421,26694,,150,26jan2011 00:00:00,e,,US20060278661A1,2006-12-14,,,7886684,2011-02-15,,ISS,GANTRY TOWER SPRAYING SYSTEM WITH CARTRIDGE/RECEPTACLE ASSEMBLY,1,0
11411952,2006-04-27,UTL,REGULAR,RAHMANI,NILOOFAR,,83617,1625,546,122000,6913,22428,069642-4542,150,14nov2007 00:00:00,e,,US20060194830A1,2006-08-31,,,7304158,2007-12-04,,ISS,"METHOD FOR MAKING 2-(7-CHLORO-1,8-NAPHTHYRIDINE-2-YL)-3-(5-METHYL-2-OXO-HEXYL)-1-ISOINDOLINONE)",0,0
11410277,2006-04-24,UTL,REGULAR,ADAMS,BRET,W,60311,2855,374,010000,2562,23368,OSU 0033 PA/41096.116,150,17dec2008 00:00:00,e,,,,,,7473028,2009-01-06,,ISS,METHOD AND DEVICE FOR INVESTIGATION OF PHASE TRANSFORMATIONS IN METALS AND ALLOYS,1,0
11407966,2006-04-21,UTL,REGULAR,HANNON,THOMAS,R,59996,3656,384,448000,7897,23911,011357.55975US,161,26jun2009 00:00:00,e,,US20060245677A1,2006-11-02,,,,,2009-03-06,ABN,"Device for determining axial force, bearing unit having a device for determining axial force, and method determining axial force",0,0
11405702,2006-04-18,UTL,REGULAR,NGUYEN,PHILLIP,,76316,2828,372,020000,2700,22893,0074/053002,150,21jan2009 00:00:00,e,,US20060251131A1,2006-11-09,,,7489713,2009-02-10,,ISS,TUNABLE FIBER LASER LIGHT SOURCE,1,0
11405423,2006-04-18,UTL,REGULAR,FORD,JOHN,K,76982,3744,165,253000,3880,23117,160-498,168,07jun2010 00:00:00,e,,US20070240870A1,2007-10-18,,,,,2010-05-24,ABN,Temperature control apparatus,1,0
11403782,2006-04-13,UTL,REGULAR,CHEA,THORL,,72855,1795,430,523000,9823,70523,92288SLP,150,18mar2009 00:00:00,e,,US20070244004A1,2007-10-18,,,7514206,2009-04-07,,ISS,THERMALLY DEVELOPABLE MATERIALS WITH BURIED CONDUCTIVE BACKSIDE COATINGS,0,0
11403120,2006-04-12,UTL,REGULAR,ZHOU,HONG,,77058,2629,345,204000,8151,22150,8111L-29 (SLP050070US),161,07jun2010 00:00:00,e,,US20060273345A1,2006-12-07,,,,,2010-02-17,ABN,"Method of manufacturing liquid crystal display, liquid crystal display, and aging system",0,0
12467102,2009-05-15,UTL,REGULAR,DWIVEDI,MAHESH,H,75149,2168,707,10300R,7283,24852,SVL920090003US1,150,07oct2015 00:00:00,e,,US20100293209A1,2010-11-18,,,9171036,2015-10-27,,ISS,BATCHING HETEROGENEOUS DATABASE COMMANDS,0,0
12460449,2009-07-18,UTL,REGULAR,BASTIANELLI,JOHN,,72521,3753,251,030010,4634,41664,A2-15US2,161,04sep2012 00:00:00,e,,US20100024112A1,2010-02-04,,,,,2012-07-17,ABN,Bathroom flushers with novel sensors and controllers,0,0
